Date,AMBEV,ODONTOPREV,TIM,VIVO,PETROBRAS,BBRASIL,CEMIG,VALE,BOVA
2020-05-21,11.880000114440918,13.5,11.649999618530273,47.220001220703125,19.950000762939453,29.260000228881836,7.968443870544434,51.130001068115234,79.97000122070312
2020-05-22,11.739999771118164,13.520000457763672,11.430000305175781,47.400001525878906,19.520000457763672,28.510000228881836,8.063203811645508,50.27000045776367,79.94000244140625
2020-05-26,12.529999732971191,13.819999694824219,12.420000076293945,48.68000030517578,20.549999237060547,30.790000915527344,9.019416809082031,49.20000076293945,82.44999694824219
2020-05-27,13.380000114440918,13.720000267028809,12.829999923706055,48.56999969482422,20.649999618530273,30.899999618530273,9.415685653686523,50.63999938964844,84.68000030517578
2020-05-28,12.819999694824219,14.229999542236328,12.430000305175781,48.040000915527344,20.559999465942383,30.790000915527344,9.140021324157715,50.09000015258789,83.6500015258789
2020-05-29,12.479999542236328,13.470000267028809,12.399999618530273,46.81999969482422,20.84000015258789,30.84000015258789,9.303696632385254,53.0,84.1500015258789
2020-06-01,12.600000381469727,13.520000457763672,12.489999771118164,47.65999984741211,20.950000762939453,31.799999237060547,9.38984203338623,53.41999816894531,85.33000183105469
2020-06-02,12.970000267028809,14.600000381469727,13.100000381469727,48.18000030517578,21.860000610351562,32.81999969482422,9.587977409362793,53.41999816894531,87.77999877929688
2020-06-03,13.25,14.920000076293945,13.449999809265137,47.0,22.059999465942383,34.75,9.699966430664062,53.65999984741211,89.37000274658203
2020-06-04,13.380000114440918,14.75,13.720000267028809,47.38999938964844,22.15999984741211,34.939998626708984,9.631049156188965,55.65999984741211,90.30999755859375
2020-06-05,14.050000190734863,14.649999618530273,14.5600004196167,47.93000030517578,22.850000381469727,35.20000076293945,9.820569038391113,54.61000061035156,91.05000305175781
2020-06-08,14.600000381469727,14.779999732971191,14.699999809265137,48.83000183105469,23.350000381469727,36.38999938964844,10.34605598449707,54.779998779296875,93.94999694824219
2020-06-09,14.319999694824219,14.710000038146973,14.6899995803833,48.79999923706055,22.690000534057617,35.790000915527344,10.380514144897461,54.9900016784668,92.94999694824219
2020-06-10,13.960000038146973,14.449999809265137,14.449999809265137,49.709999084472656,22.020000457763672,34.209999084472656,9.915328979492188,54.20000076293945,91.16999816894531
2020-06-12,13.569999694824219,13.989999771118164,14.050000190734863,49.95000076293945,21.239999771118164,33.349998474121094,9.5018310546875,53.400001525878906,89.25
2020-06-15,13.430000305175781,13.8100004196167,13.850000381469727,48.400001525878906,21.31999969482422,33.06999969482422,9.260623931884766,53.880001068115234,89.06999969482422
2020-06-16,13.260000228881836,13.890000343322754,14.0,49.2599983215332,22.200000762939453,33.5,9.579361915588379,55.38999938964844,90.0
2020-06-17,13.770000457763672,14.220000267028809,13.949999809265137,49.529998779296875,22.25,34.5,10.096234321594238,56.20000076293945,91.94999694824219
2020-06-18,13.680000305175781,14.039999961853027,13.579999923706055,50.4900016784668,22.600000381469727,34.400001525878906,9.786110877990723,56.16999816894531,92.62999725341797
2020-06-19,13.84000015258789,14.119999885559082,13.550000190734863,50.95000076293945,22.280000686645508,33.939998626708984,9.803339958190918,55.16999816894531,92.63999938964844
2020-06-22,14.109999656677246,14.199999809265137,13.670000076293945,49.790000915527344,21.8700008392334,33.2400016784668,9.975630760192871,55.0,91.75
2020-06-23,13.930000305175781,14.319999694824219,13.760000228881836,49.2400016784668,22.510000228881836,33.529998779296875,9.820569038391113,55.59000015258789,92.26000213623047
2020-06-24,13.680000305175781,14.59000015258789,13.100000381469727,48.63999938964844,21.90999984741211,32.220001220703125,9.510445594787598,55.38999938964844,90.7699966430664
2020-06-25,14.180000305175781,14.420000076293945,13.239999771118164,49.560001373291016,22.3700008392334,33.0099983215332,9.639663696289062,56.0,92.38999938964844
2020-06-26,13.949999809265137,14.079999923706055,12.75,48.65999984741211,21.8799991607666,31.81999969482422,9.1314058303833,55.619998931884766,90.22000122070312
2020-06-29,14.260000228881836,14.5,12.670000076293945,48.18000030517578,22.559999465942383,33.439998626708984,9.363999366760254,55.630001068115234,92.30000305175781
2020-06-30,14.140000343322754,14.229999542236328,12.9399995803833,48.400001525878906,22.34000015258789,32.150001525878906,9.493217468261719,55.91999816894531,91.62000274658203
2020-07-01,14.359999656677246,14.430000305175781,13.59000015258789,47.900001525878906,22.360000610351562,33.06999969482422,9.622434616088867,54.540000915527344,92.68000030517578
2020-07-02,14.170000076293945,14.369999885559082,13.460000038146973,48.13999938964844,22.639999389648438,33.15999984741211,9.579361915588379,55.4900016784668,92.5
2020-07-06,14.359999656677246,14.390000343322754,14.180000305175781,48.77000045776367,23.149999618530273,34.66999816894531,9.786110877990723,56.56999969482422,95.30999755859375
2020-07-07,14.449999809265137,14.399999618530273,13.789999961853027,48.4900016784668,22.760000228881836,33.279998779296875,9.699966430664062,56.369998931884766,94.0999984741211
2020-07-08,14.710000038146973,15.010000228881836,14.279999732971191,48.79999923706055,23.31999969482422,34.09000015258789,9.906715393066406,57.31999969482422,96.0999984741211
2020-07-09,14.640000343322754,15.0,13.819999694824219,49.880001068115234,22.649999618530273,33.959999084472656,9.967016220092773,56.41999816894531,95.41000366210938
2020-07-10,14.850000381469727,14.729999542236328,13.989999771118164,48.9900016784668,23.0,34.13999938964844,9.923944473266602,56.970001220703125,96.33999633789062
2020-07-13,14.0,14.800000190734863,13.640000343322754,48.36000061035156,22.850000381469727,33.79999923706055,10.05316162109375,57.650001525878906,95.05000305175781
